customer_id,segment,update_date
950,Frequent Buyer,2024-01-31
951,Inactive,2024-01-31
952,Frequent Buyer,2024-01-31
953,Inactive,2024-01-31
954,Occasional,2024-01-31
955,Inactive,2024-01-31
956,Occasional,2024-01-31
957,Occasional,2024-01-31
958,Occasional,2024-01-31
959,Occasional,2024-01-31
960,Occasional,2024-01-31
961,Occasional,2024-01-31
962,Occasional,2024-01-31
963,High Spender,2024-01-31
964,Occasional,2024-01-31
965,Occasional,2024-01-31
966,Occasional,2024-01-31
967,High Spender,2024-01-31
968,High Spender,2024-01-31
969,Occasional,2024-01-31
970,Occasional,2024-01-31
971,Inactive,2024-01-31
972,Frequent Buyer,2024-01-31
973,Occasional,2024-01-31
974,Inactive,2024-01-31
975,Occasional,2024-01-31
976,Occasional,2024-01-31
977,High Spender,2024-01-31
978,Occasional,2024-01-31
979,High Spender,2024-01-31
980,Occasional,2024-01-31
981,Occasional,2024-01-31
982,Occasional,2024-01-31
983,Inactive,2024-01-31
984,Occasional,2024-01-31
985,Occasional,2024-01-31
986,High Spender,2024-01-31
987,Frequent Buyer,2024-01-31
988,Frequent Buyer,2024-01-31
989,Occasional,2024-01-31
990,Frequent Buyer,2024-01-31
991,Occasional,2024-01-31
992,Occasional,2024-01-31
993,Inactive,2024-01-31
994,Occasional,2024-01-31
995,Inactive,2024-01-31
996,High Spender,2024-01-31
997,Inactive,2024-01-31
998,Frequent Buyer,2024-01-31
999,Occasional,2024-01-31
1000,Inactive,2024-01-31
1001,Inactive,2024-01-31
1002,Inactive,2024-01-31
1003,Inactive,2024-01-31
1004,Occasional,2024-01-31
1005,Inactive,2024-01-31
1006,Inactive,2024-01-31
1007,Inactive,2024-01-31
1008,Inactive,2024-01-31
1009,Occasional,2024-01-31
1010,Inactive,2024-01-31
1011,Occasional,2024-01-31
1012,Occasional,2024-01-31
1013,High Spender,2024-01-31
1014,Frequent Buyer,2024-01-31
1015,Frequent Buyer,2024-01-31
1016,High Spender,2024-01-31
1017,Inactive,2024-01-31
1018,Inactive,2024-01-31
1019,Occasional,2024-01-31
1020,Inactive,2024-01-31
1021,Inactive,2024-01-31
1022,Occasional,2024-01-31
1023,Occasional,2024-01-31
1024,Inactive,2024-01-31
1025,Inactive,2024-01-31
1026,Occasional,2024-01-31
1027,High Spender,2024-01-31
1028,Frequent Buyer,2024-01-31
1029,Occasional,2024-01-31
1030,Frequent Buyer,2024-01-31
1031,Occasional,2024-01-31
1032,Occasional,2024-01-31
1033,Occasional,2024-01-31
1034,Occasional,2024-01-31
1035,Occasional,2024-01-31
1036,Inactive,2024-01-31
1037,Frequent Buyer,2024-01-31
1038,High Spender,2024-01-31
1039,Occasional,2024-01-31
1040,Inactive,2024-01-31
1041,Occasional,2024-01-31
1042,Frequent Buyer,2024-01-31
1043,High Spender,2024-01-31
1044,High Spender,2024-01-31
1045,Occasional,2024-01-31
1046,Frequent Buyer,2024-01-31
1047,Inactive,2024-01-31
1048,Inactive,2024-01-31
1049,Inactive,2024-01-31
1050,Occasional,2024-01-31
1051,Inactive,2024-01-31
1052,Frequent Buyer,2024-01-31
1053,Inactive,2024-01-31
1054,Inactive,2024-01-31
1055,Inactive,2024-01-31
1056,Occasional,2024-01-31
1057,Occasional,2024-01-31
1058,Frequent Buyer,2024-01-31
1059,Occasional,2024-01-31
1060,Occasional,2024-01-31
1061,Occasional,2024-01-31
1062,Inactive,2024-01-31
1063,Inactive,2024-01-31
1064,Inactive,2024-01-31
1065,Occasional,2024-01-31
1066,Inactive,2024-01-31
1067,Occasional,2024-01-31
1068,Occasional,2024-01-31
1069,Inactive,2024-01-31
1070,Frequent Buyer,2024-01-31
1071,Occasional,2024-01-31
1072,Frequent Buyer,2024-01-31
1073,High Spender,2024-01-31
1074,Inactive,2024-01-31
1075,Frequent Buyer,2024-01-31
1076,Frequent Buyer,2024-01-31
1077,Inactive,2024-01-31
1078,Inactive,2024-01-31
1079,Occasional,2024-01-31
1080,Frequent Buyer,2024-01-31
1081,Occasional,2024-01-31
1082,Frequent Buyer,2024-01-31
1083,Inactive,2024-01-31
1084,Frequent Buyer,2024-01-31
1085,Inactive,2024-01-31
1086,Occasional,2024-01-31
1087,Occasional,2024-01-31
1088,Frequent Buyer,2024-01-31
1089,Inactive,2024-01-31
1090,Occasional,2024-01-31
1091,High Spender,2024-01-31
1092,Occasional,2024-01-31
1093,Inactive,2024-01-31
1094,Occasional,2024-01-31
1095,Frequent Buyer,2024-01-31
1096,Occasional,2024-01-31
1097,Frequent Buyer,2024-01-31
1098,High Spender,2024-01-31
1099,Occasional,2024-01-31
1100,Inactive,2024-01-31
1101,Inactive,2024-01-31
1102,Occasional,2024-01-31
1103,Occasional,2024-01-31
1104,Occasional,2024-01-31
1105,Occasional,2024-01-31
1106,Occasional,2024-01-31
1107,Occasional,2024-01-31
1108,Occasional,2024-01-31
1109,Inactive,2024-01-31
1110,Occasional,2024-01-31
1111,Occasional,2024-01-31
1112,Occasional,2024-01-31
1113,Occasional,2024-01-31
1114,Frequent Buyer,2024-01-31
1115,Occasional,2024-01-31
1116,Occasional,2024-01-31
1117,High Spender,2024-01-31
1118,Inactive,2024-01-31
1119,Occasional,2024-01-31
1120,High Spender,2024-01-31
1121,Frequent Buyer,2024-01-31
1122,Occasional,2024-01-31
1123,Inactive,2024-01-31
1124,Inactive,2024-01-31
1125,Frequent Buyer,2024-01-31
1126,Frequent Buyer,2024-01-31
1127,Inactive,2024-01-31
1128,Inactive,2024-01-31
1129,Inactive,2024-01-31
1130,Inactive,2024-01-31
1131,Occasional,2024-01-31
1132,Inactive,2024-01-31
1133,Occasional,2024-01-31
1134,Occasional,2024-01-31
1135,Inactive,2024-01-31
1136,Frequent Buyer,2024-01-31
1137,High Spender,2024-01-31
1138,Inactive,2024-01-31
1139,High Spender,2024-01-31
1140,Frequent Buyer,2024-01-31
1141,Occasional,2024-01-31
1142,Frequent Buyer,2024-01-31
1143,High Spender,2024-01-31
1144,Frequent Buyer,2024-01-31
1145,Frequent Buyer,2024-01-31
1146,Inactive,2024-01-31
1147,Frequent Buyer,2024-01-31
1148,Occasional,2024-01-31
1149,Occasional,2024-01-31
1150,Occasional,2024-01-31
1151,Occasional,2024-01-31
1152,Occasional,2024-01-31
1153,Occasional,2024-01-31
1154,Inactive,2024-01-31
1155,Inactive,2024-01-31
1156,Inactive,2024-01-31
1157,Inactive,2024-01-31
1158,Frequent Buyer,2024-01-31
1159,Inactive,2024-01-31
1160,Occasional,2024-01-31
1161,High Spender,2024-01-31
1162,Frequent Buyer,2024-01-31
1163,High Spender,2024-01-31
1164,Frequent Buyer,2024-01-31
1165,Frequent Buyer,2024-01-31
1166,Inactive,2024-01-31
1167,Occasional,2024-01-31
1168,Inactive,2024-01-31
1169,High Spender,2024-01-31
1170,Frequent Buyer,2024-01-31
1171,Inactive,2024-01-31
1172,Occasional,2024-01-31
1173,Occasional,2024-01-31
1174,Inactive,2024-01-31
1175,Frequent Buyer,2024-01-31
1176,Occasional,2024-01-31
1177,High Spender,2024-01-31
1178,Frequent Buyer,2024-01-31
1179,Frequent Buyer,2024-01-31
1180,Occasional,2024-01-31
1181,Inactive,2024-01-31
1182,Inactive,2024-01-31
1183,Inactive,2024-01-31
1184,Occasional,2024-01-31
1185,Inactive,2024-01-31
1186,Frequent Buyer,2024-01-31
1187,Inactive,2024-01-31
1188,Occasional,2024-01-31
1189,Occasional,2024-01-31
1190,Inactive,2024-01-31
1191,Inactive,2024-01-31
1192,Frequent Buyer,2024-01-31
1193,Inactive,2024-01-31
1194,Occasional,2024-01-31
1195,Inactive,2024-01-31
1196,Occasional,2024-01-31
1197,Frequent Buyer,2024-01-31
1198,Occasional,2024-01-31
1199,Frequent Buyer,2024-01-31
1200,Inactive,2024-01-31
1201,Inactive,2024-01-31
1202,Inactive,2024-01-31
1203,Inactive,2024-01-31
1204,Inactive,2024-01-31
1205,High Spender,2024-01-31
1206,Frequent Buyer,2024-01-31
1207,Occasional,2024-01-31
1208,Inactive,2024-01-31
1209,Inactive,2024-01-31
1210,Frequent Buyer,2024-01-31
1211,Occasional,2024-01-31
1212,Occasional,2024-01-31
1213,Occasional,2024-01-31
1214,Inactive,2024-01-31
1215,Occasional,2024-01-31
1216,Occasional,2024-01-31
1217,Frequent Buyer,2024-01-31
1218,Occasional,2024-01-31
1219,Occasional,2024-01-31
1220,Frequent Buyer,2024-01-31
1221,Inactive,2024-01-31
1222,Occasional,2024-01-31
1223,Frequent Buyer,2024-01-31
1224,High Spender,2024-01-31
1225,High Spender,2024-01-31
1226,Occasional,2024-01-31
1227,Occasional,2024-01-31
1228,Occasional,2024-01-31
1229,Occasional,2024-01-31
1230,Inactive,2024-01-31
1231,Occasional,2024-01-31
1232,High Spender,2024-01-31
1233,Occasional,2024-01-31
1234,Frequent Buyer,2024-01-31
1235,Inactive,2024-01-31
1236,Inactive,2024-01-31
1237,Occasional,2024-01-31
1238,Inactive,2024-01-31
1239,Occasional,2024-01-31
1240,Occasional,2024-01-31
1241,Occasional,2024-01-31
1242,Occasional,2024-01-31
1243,Frequent Buyer,2024-01-31
1244,Occasional,2024-01-31
1245,Inactive,2024-01-31
1246,Inactive,2024-01-31
1247,Occasional,2024-01-31
1248,Frequent Buyer,2024-01-31
1249,Frequent Buyer,2024-01-31
1250,Frequent Buyer,2024-01-31
1251,High Spender,2024-01-31
1252,Inactive,2024-01-31
1253,Inactive,2024-01-31
1254,Occasional,2024-01-31
1255,Inactive,2024-01-31
1256,Occasional,2024-01-31
1257,High Spender,2024-01-31
1258,Occasional,2024-01-31
1259,Frequent Buyer,2024-01-31
1260,Inactive,2024-01-31
1261,Occasional,2024-01-31
1262,Occasional,2024-01-31
1263,Occasional,2024-01-31
1264,Frequent Buyer,2024-01-31
1265,Frequent Buyer,2024-01-31
1266,High Spender,2024-01-31
1267,High Spender,2024-01-31
1268,Occasional,2024-01-31
1269,Inactive,2024-01-31
1270,High Spender,2024-01-31
1271,Occasional,2024-01-31
1272,Inactive,2024-01-31
1273,High Spender,2024-01-31
1274,Inactive,2024-01-31
1275,Occasional,2024-01-31
1276,Occasional,2024-01-31
1277,Occasional,2024-01-31
1278,Inactive,2024-01-31
1279,Occasional,2024-01-31
1280,Occasional,2024-01-31
1281,Frequent Buyer,2024-01-31
1282,Frequent Buyer,2024-01-31
1283,Occasional,2024-01-31
1284,Occasional,2024-01-31
1285,Frequent Buyer,2024-01-31
1286,Frequent Buyer,2024-01-31
1287,Inactive,2024-01-31
1288,Occasional,2024-01-31
1289,Frequent Buyer,2024-01-31
1290,Occasional,2024-01-31
1291,Inactive,2024-01-31
1292,Occasional,2024-01-31
1293,Inactive,2024-01-31
1294,Occasional,2024-01-31
1295,High Spender,2024-01-31
1296,Occasional,2024-01-31
1297,Frequent Buyer,2024-01-31
1298,Occasional,2024-01-31
1299,Occasional,2024-01-31
1300,Inactive,2024-01-31
1301,High Spender,2024-01-31
1302,Occasional,2024-01-31
1303,Inactive,2024-01-31
1304,Frequent Buyer,2024-01-31
1305,Inactive,2024-01-31
1306,Frequent Buyer,2024-01-31
1307,Occasional,2024-01-31
1308,Inactive,2024-01-31
1309,Occasional,2024-01-31
1310,Inactive,2024-01-31
1311,Frequent Buyer,2024-01-31
1312,Occasional,2024-01-31
1313,Occasional,2024-01-31
1314,Inactive,2024-01-31
1315,Occasional,2024-01-31
1316,Inactive,2024-01-31
1317,Inactive,2024-01-31
1318,Frequent Buyer,2024-01-31
1319,Occasional,2024-01-31
1320,Occasional,2024-01-31
1321,Occasional,2024-01-31
1322,Occasional,2024-01-31
1323,Frequent Buyer,2024-01-31
1324,Occasional,2024-01-31
1325,Inactive,2024-01-31
1326,Occasional,2024-01-31
1327,Frequent Buyer,2024-01-31
1328,Occasional,2024-01-31
1329,Occasional,2024-01-31
1330,Frequent Buyer,2024-01-31
1331,Occasional,2024-01-31
1332,Frequent Buyer,2024-01-31
1333,Occasional,2024-01-31
1334,Frequent Buyer,2024-01-31
1335,Frequent Buyer,2024-01-31
1336,Inactive,2024-01-31
1337,Inactive,2024-01-31
1338,High Spender,2024-01-31
1339,Occasional,2024-01-31
1340,Occasional,2024-01-31
1341,Occasional,2024-01-31
1342,Frequent Buyer,2024-01-31
1343,High Spender,2024-01-31
1344,Occasional,2024-01-31
1345,Occasional,2024-01-31
1346,Occasional,2024-01-31
1347,Frequent Buyer,2024-01-31
1348,Occasional,2024-01-31
1349,Inactive,2024-01-31
1350,Inactive,2024-01-31
1351,Occasional,2024-01-31
1352,Inactive,2024-01-31
1353,Occasional,2024-01-31
1354,Inactive,2024-01-31
1355,Inactive,2024-01-31
1356,Inactive,2024-01-31
1357,Inactive,2024-01-31
1358,Inactive,2024-01-31
1359,Inactive,2024-01-31
1360,Frequent Buyer,2024-01-31
1361,Frequent Buyer,2024-01-31
1362,High Spender,2024-01-31
1363,Inactive,2024-01-31
1364,Occasional,2024-01-31
1365,Frequent Buyer,2024-01-31
1366,Occasional,2024-01-31
1367,Frequent Buyer,2024-01-31
1368,High Spender,2024-01-31
1369,Inactive,2024-01-31
1370,Frequent Buyer,2024-01-31
1371,Inactive,2024-01-31
1372,Occasional,2024-01-31
1373,Occasional,2024-01-31
1374,Occasional,2024-01-31
1375,Inactive,2024-01-31
1376,Occasional,2024-01-31
1377,Inactive,2024-01-31
1378,Frequent Buyer,2024-01-31
1379,Inactive,2024-01-31
1380,High Spender,2024-01-31
1381,Occasional,2024-01-31
1382,Occasional,2024-01-31
1383,Frequent Buyer,2024-01-31
1384,High Spender,2024-01-31
1385,Frequent Buyer,2024-01-31
1386,Inactive,2024-01-31
1387,Occasional,2024-01-31
1388,Frequent Buyer,2024-01-31
1389,Occasional,2024-01-31
1390,Occasional,2024-01-31
1391,Inactive,2024-01-31
1392,Inactive,2024-01-31
1393,Occasional,2024-01-31
1394,High Spender,2024-01-31
1395,High Spender,2024-01-31
1396,Frequent Buyer,2024-01-31
1397,Inactive,2024-01-31
1398,Inactive,2024-01-31
1399,Occasional,2024-01-31
1400,Inactive,2024-01-31
1401,Inactive,2024-01-31
1402,Occasional,2024-01-31
1403,High Spender,2024-01-31
1404,Inactive,2024-01-31
1405,Occasional,2024-01-31
1406,High Spender,2024-01-31
1407,Inactive,2024-01-31
1408,Frequent Buyer,2024-01-31
1409,Frequent Buyer,2024-01-31
1410,Frequent Buyer,2024-01-31
1411,Occasional,2024-01-31
1412,Frequent Buyer,2024-01-31
1413,High Spender,2024-01-31
1414,Frequent Buyer,2024-01-31
1415,High Spender,2024-01-31
1416,Occasional,2024-01-31
1417,Occasional,2024-01-31
1418,Occasional,2024-01-31
1419,Inactive,2024-01-31
1420,High Spender,2024-01-31
1421,Frequent Buyer,2024-01-31
1422,Occasional,2024-01-31
1423,Inactive,2024-01-31
1424,Inactive,2024-01-31
1425,Occasional,2024-01-31
1426,Occasional,2024-01-31
1427,Inactive,2024-01-31
1428,Occasional,2024-01-31
1429,Inactive,2024-01-31
1430,Occasional,2024-01-31
1431,Frequent Buyer,2024-01-31
1432,Occasional,2024-01-31
1433,Frequent Buyer,2024-01-31
1434,Occasional,2024-01-31
1435,Occasional,2024-01-31
1436,Occasional,2024-01-31
1437,Inactive,2024-01-31
1438,Frequent Buyer,2024-01-31
1439,Inactive,2024-01-31
1440,Occasional,2024-01-31
1441,Frequent Buyer,2024-01-31
1442,Occasional,2024-01-31
1443,Inactive,2024-01-31
1444,Frequent Buyer,2024-01-31
1445,Occasional,2024-01-31
1446,Frequent Buyer,2024-01-31
1447,High Spender,2024-01-31
1448,Inactive,2024-01-31
1449,Inactive,2024-01-31
1450,Occasional,2024-01-31
1451,Frequent Buyer,2024-01-31
1452,Frequent Buyer,2024-01-31
1453,High Spender,2024-01-31
1454,Inactive,2024-01-31
1455,Inactive,2024-01-31
1456,Occasional,2024-01-31
1457,Occasional,2024-01-31
1458,Frequent Buyer,2024-01-31
1459,Inactive,2024-01-31
1460,Inactive,2024-01-31
1461,Occasional,2024-01-31
1462,Inactive,2024-01-31
1463,Occasional,2024-01-31
1464,Occasional,2024-01-31
1465,Inactive,2024-01-31
1466,Frequent Buyer,2024-01-31
1467,Occasional,2024-01-31
1468,High Spender,2024-01-31
1469,Occasional,2024-01-31
1470,Occasional,2024-01-31
1471,High Spender,2024-01-31
1472,Inactive,2024-01-31
1473,Occasional,2024-01-31
1474,High Spender,2024-01-31
1475,Occasional,2024-01-31
1476,Inactive,2024-01-31
1477,Frequent Buyer,2024-01-31
1478,Occasional,2024-01-31
1479,Occasional,2024-01-31
1480,Occasional,2024-01-31
1481,High Spender,2024-01-31
1482,Occasional,2024-01-31
1483,High Spender,2024-01-31
1484,Frequent Buyer,2024-01-31
1485,Occasional,2024-01-31
1486,Inactive,2024-01-31
1487,Frequent Buyer,2024-01-31
1488,High Spender,2024-01-31
1489,Inactive,2024-01-31
1490,Occasional,2024-01-31
1491,High Spender,2024-01-31
1492,Occasional,2024-01-31
1493,Occasional,2024-01-31
1494,Occasional,2024-01-31
1495,Occasional,2024-01-31
1496,Occasional,2024-01-31
1497,Frequent Buyer,2024-01-31
1498,High Spender,2024-01-31
1499,Inactive,2024-01-31
1500,High Spender,2024-01-31
1501,Frequent Buyer,2024-01-31
1502,Frequent Buyer,2024-01-31
1503,Occasional,2024-01-31
1504,High Spender,2024-01-31
1505,Occasional,2024-01-31
1506,Occasional,2024-01-31
1507,Frequent Buyer,2024-01-31
1508,Occasional,2024-01-31
1509,Occasional,2024-01-31
1510,Occasional,2024-01-31
1511,Occasional,2024-01-31
1512,Frequent Buyer,2024-01-31
1513,Frequent Buyer,2024-01-31
1514,High Spender,2024-01-31
1515,Occasional,2024-01-31
1516,Inactive,2024-01-31
1517,Frequent Buyer,2024-01-31
1518,Inactive,2024-01-31
1519,High Spender,2024-01-31
1520,Inactive,2024-01-31
1521,Inactive,2024-01-31
1522,Occasional,2024-01-31
1523,Frequent Buyer,2024-01-31
1524,Frequent Buyer,2024-01-31
1525,Frequent Buyer,2024-01-31
1526,Occasional,2024-01-31
1527,Occasional,2024-01-31
1528,Occasional,2024-01-31
1529,Inactive,2024-01-31
1530,Occasional,2024-01-31
1531,Inactive,2024-01-31
1532,Inactive,2024-01-31
1533,Inactive,2024-01-31
1534,Inactive,2024-01-31
1535,Frequent Buyer,2024-01-31
1536,Occasional,2024-01-31
1537,High Spender,2024-01-31
1538,Occasional,2024-01-31
1539,Frequent Buyer,2024-01-31
1540,Inactive,2024-01-31
1541,Inactive,2024-01-31
1542,Occasional,2024-01-31
1543,Occasional,2024-01-31
1544,Frequent Buyer,2024-01-31
1545,Occasional,2024-01-31
1546,Inactive,2024-01-31
1547,Occasional,2024-01-31
1548,Inactive,2024-01-31
1549,Frequent Buyer,2024-01-31
1550,Inactive,2024-01-31
1551,Occasional,2024-01-31
1552,Inactive,2024-01-31
1553,Inactive,2024-01-31
1554,Frequent Buyer,2024-01-31
1555,Frequent Buyer,2024-01-31
1556,High Spender,2024-01-31
1557,Frequent Buyer,2024-01-31
1558,Frequent Buyer,2024-01-31
1559,Occasional,2024-01-31
1560,Occasional,2024-01-31
1561,Occasional,2024-01-31
1562,Frequent Buyer,2024-01-31
1563,Frequent Buyer,2024-01-31
1564,Occasional,2024-01-31
1565,Occasional,2024-01-31
1566,Occasional,2024-01-31
1567,Occasional,2024-01-31
1568,Occasional,2024-01-31
1569,Frequent Buyer,2024-01-31
1570,Inactive,2024-01-31
1571,Frequent Buyer,2024-01-31
1572,Occasional,2024-01-31
1573,Occasional,2024-01-31
1574,Occasional,2024-01-31
1575,Occasional,2024-01-31
1576,Occasional,2024-01-31
1577,Occasional,2024-01-31
1578,Inactive,2024-01-31
1579,Frequent Buyer,2024-01-31
1580,Occasional,2024-01-31
1581,Inactive,2024-01-31
1582,Occasional,2024-01-31
1583,High Spender,2024-01-31
1584,Occasional,2024-01-31
1585,Occasional,2024-01-31
1586,High Spender,2024-01-31
1587,Occasional,2024-01-31
1588,Occasional,2024-01-31
1589,High Spender,2024-01-31
1590,Inactive,2024-01-31
1591,Occasional,2024-01-31
1592,Inactive,2024-01-31
1593,Occasional,2024-01-31
1594,Frequent Buyer,2024-01-31
1595,Occasional,2024-01-31
1596,High Spender,2024-01-31
1597,Occasional,2024-01-31
1598,Occasional,2024-01-31
1599,Occasional,2024-01-31
1600,Frequent Buyer,2024-01-31
1601,Occasional,2024-01-31
1602,High Spender,2024-01-31
1603,Frequent Buyer,2024-01-31
1604,Inactive,2024-01-31
1605,Occasional,2024-01-31
1606,Inactive,2024-01-31
1607,Occasional,2024-01-31
1608,Frequent Buyer,2024-01-31
1609,Frequent Buyer,2024-01-31
1610,Frequent Buyer,2024-01-31
1611,Inactive,2024-01-31
1612,High Spender,2024-01-31
1613,High Spender,2024-01-31
1614,Frequent Buyer,2024-01-31
1615,High Spender,2024-01-31
1616,Occasional,2024-01-31
1617,Occasional,2024-01-31
1618,Occasional,2024-01-31
1619,Frequent Buyer,2024-01-31
1620,Occasional,2024-01-31
1621,Frequent Buyer,2024-01-31
1622,Frequent Buyer,2024-01-31
1623,Inactive,2024-01-31
1624,Occasional,2024-01-31
1625,Occasional,2024-01-31
1626,Occasional,2024-01-31
1627,Occasional,2024-01-31
1628,Occasional,2024-01-31
1629,High Spender,2024-01-31
1630,High Spender,2024-01-31
1631,Frequent Buyer,2024-01-31
1632,Inactive,2024-01-31
1633,Frequent Buyer,2024-01-31
1634,Inactive,2024-01-31
1635,Occasional,2024-01-31
1636,Occasional,2024-01-31
1637,Occasional,2024-01-31
1638,Occasional,2024-01-31
1639,Occasional,2024-01-31
1640,High Spender,2024-01-31
1641,Inactive,2024-01-31
1642,Occasional,2024-01-31
1643,Frequent Buyer,2024-01-31
1644,Inactive,2024-01-31
1645,High Spender,2024-01-31
1646,Occasional,2024-01-31
1647,Inactive,2024-01-31
1648,Inactive,2024-01-31
1649,Frequent Buyer,2024-01-31
1650,Inactive,2024-01-31
1651,Inactive,2024-01-31
1652,Inactive,2024-01-31
1653,High Spender,2024-01-31
1654,Inactive,2024-01-31
1655,Frequent Buyer,2024-01-31
1656,Occasional,2024-01-31
1657,Frequent Buyer,2024-01-31
1658,High Spender,2024-01-31
1659,Frequent Buyer,2024-01-31
1660,Occasional,2024-01-31
1661,Occasional,2024-01-31
1662,Frequent Buyer,2024-01-31
1663,Occasional,2024-01-31
1664,Occasional,2024-01-31
1665,Occasional,2024-01-31
1666,Frequent Buyer,2024-01-31
1667,Inactive,2024-01-31
1668,Frequent Buyer,2024-01-31
1669,Inactive,2024-01-31
1670,Occasional,2024-01-31
1671,Occasional,2024-01-31
1672,Inactive,2024-01-31
1673,Inactive,2024-01-31
1674,Occasional,2024-01-31
1675,Inactive,2024-01-31
1676,Occasional,2024-01-31
1677,Inactive,2024-01-31
1678,Occasional,2024-01-31
1679,Inactive,2024-01-31
1680,Occasional,2024-01-31
1681,Occasional,2024-01-31
1682,Inactive,2024-01-31
1683,Occasional,2024-01-31
1684,Occasional,2024-01-31
1685,High Spender,2024-01-31
1686,Occasional,2024-01-31
1687,High Spender,2024-01-31
1688,High Spender,2024-01-31
1689,Occasional,2024-01-31
1690,Frequent Buyer,2024-01-31
1691,Frequent Buyer,2024-01-31
1692,Frequent Buyer,2024-01-31
1693,Occasional,2024-01-31
1694,Inactive,2024-01-31
1695,Frequent Buyer,2024-01-31
1696,Occasional,2024-01-31
1697,Inactive,2024-01-31
1698,Inactive,2024-01-31
1699,Frequent Buyer,2024-01-31
1700,Occasional,2024-01-31
1701,Inactive,2024-01-31
1702,Occasional,2024-01-31
1703,Occasional,2024-01-31
1704,Occasional,2024-01-31
1705,Occasional,2024-01-31
1706,Occasional,2024-01-31
1707,Occasional,2024-01-31
1708,Occasional,2024-01-31
1709,Occasional,2024-01-31
1710,Inactive,2024-01-31
1711,Occasional,2024-01-31
1712,Occasional,2024-01-31
1713,Occasional,2024-01-31
1714,Occasional,2024-01-31
1715,Frequent Buyer,2024-01-31
1716,Inactive,2024-01-31
1717,High Spender,2024-01-31
1718,Inactive,2024-01-31
1719,Occasional,2024-01-31
1720,Occasional,2024-01-31
1721,Frequent Buyer,2024-01-31
1722,Occasional,2024-01-31
1723,Occasional,2024-01-31
1724,High Spender,2024-01-31
1725,Occasional,2024-01-31
1726,Occasional,2024-01-31
1727,Frequent Buyer,2024-01-31
1728,Occasional,2024-01-31
1729,Frequent Buyer,2024-01-31
1730,Occasional,2024-01-31
1731,Occasional,2024-01-31
1732,Frequent Buyer,2024-01-31
1733,Occasional,2024-01-31
1734,Occasional,2024-01-31
1735,Occasional,2024-01-31
1736,Occasional,2024-01-31
1737,Occasional,2024-01-31
1738,Occasional,2024-01-31
1739,Occasional,2024-01-31
1740,Occasional,2024-01-31
1741,Inactive,2024-01-31
1742,Occasional,2024-01-31
1743,Inactive,2024-01-31
1744,Frequent Buyer,2024-01-31
1745,Frequent Buyer,2024-01-31
1746,Occasional,2024-01-31
1747,Occasional,2024-01-31
1748,Occasional,2024-01-31
1749,Occasional,2024-01-31
1750,Occasional,2024-01-31
1751,Occasional,2024-01-31
1752,Occasional,2024-01-31
1753,Occasional,2024-01-31
1754,High Spender,2024-01-31
1755,Frequent Buyer,2024-01-31
1756,Occasional,2024-01-31
1757,Inactive,2024-01-31
1758,Occasional,2024-01-31
1759,Occasional,2024-01-31
1760,High Spender,2024-01-31
1761,Occasional,2024-01-31
1762,Inactive,2024-01-31
1763,Occasional,2024-01-31
1764,Frequent Buyer,2024-01-31
1765,Inactive,2024-01-31
1766,Inactive,2024-01-31
1767,Inactive,2024-01-31
1768,High Spender,2024-01-31
1769,Inactive,2024-01-31
1770,Occasional,2024-01-31
1771,Frequent Buyer,2024-01-31
1772,Occasional,2024-01-31
1773,High Spender,2024-01-31
1774,Occasional,2024-01-31
1775,High Spender,2024-01-31
1776,Occasional,2024-01-31
1777,High Spender,2024-01-31
1778,Inactive,2024-01-31
1779,Frequent Buyer,2024-01-31
1780,Inactive,2024-01-31
1781,Occasional,2024-01-31
1782,Inactive,2024-01-31
1783,High Spender,2024-01-31
1784,High Spender,2024-01-31
1785,Occasional,2024-01-31
1786,Frequent Buyer,2024-01-31
1787,Occasional,2024-01-31
1788,Frequent Buyer,2024-01-31
1789,Frequent Buyer,2024-01-31
1790,Inactive,2024-01-31
1791,Frequent Buyer,2024-01-31
1792,Frequent Buyer,2024-01-31
1793,Occasional,2024-01-31
1794,Inactive,2024-01-31
1795,Occasional,2024-01-31
1796,Inactive,2024-01-31
1797,Occasional,2024-01-31
1798,Inactive,2024-01-31
1799,Frequent Buyer,2024-01-31
1800,Inactive,2024-01-31
1801,Occasional,2024-01-31
1802,High Spender,2024-01-31
1803,Inactive,2024-01-31
1804,High Spender,2024-01-31
1805,Inactive,2024-01-31
1806,Inactive,2024-01-31
1807,Occasional,2024-01-31
1808,High Spender,2024-01-31
1809,Frequent Buyer,2024-01-31
1810,Inactive,2024-01-31
1811,Occasional,2024-01-31
1812,Occasional,2024-01-31
1813,Inactive,2024-01-31
1814,Frequent Buyer,2024-01-31
1815,Inactive,2024-01-31
1816,Frequent Buyer,2024-01-31
1817,Occasional,2024-01-31
1818,Inactive,2024-01-31
1819,Occasional,2024-01-31
1820,Occasional,2024-01-31
1821,Occasional,2024-01-31
1822,Inactive,2024-01-31
1823,Occasional,2024-01-31
1824,Occasional,2024-01-31
1825,Inactive,2024-01-31
1826,Occasional,2024-01-31
1827,Frequent Buyer,2024-01-31
1828,Inactive,2024-01-31
1829,Occasional,2024-01-31
1830,Inactive,2024-01-31
1831,Occasional,2024-01-31
1832,High Spender,2024-01-31
1833,Inactive,2024-01-31
1834,Frequent Buyer,2024-01-31
1835,Frequent Buyer,2024-01-31
1836,Frequent Buyer,2024-01-31
